split,worker_id,scenario_id,scenario_harm,harm,good,permissibility_rating,intention_rating,causal_structure,evitability,action,full_scenario
3,445,9,0,1.5,4.0,2,4,1,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia organizes the high-profile charity event."
3,445,2,0,1.5,3.0,4,4,1,1,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has discovered a recipie to increase the fish population in a lake, which will help in preserving an endangered bird species that feeds on those fish. However, to do so, she must first eliminate a non-native fish species in the lake. If Elena does not use the chemical, the non-native fish species will not be eliminated. Elena uses a chemical to eliminate the non-native fish species."
3,445,9,0,2.0,3.5,3,2,0,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia plans a large outdoor concert to bring the community together and boost local businesses. However, the concert generates excessive noise, disturbing the peace in the neighborhood. Another event planner would organize the large outdoor concert, causing the disturbance of the peace in the neighborhood, no matter what Felicia does. Felicia organizes the large outdoor concert"
3,445,6,0,1.5,5.0,4,3,1,0,0,"Jake, an urban planner, faces a moral dilemma. Jake must decide whether to demolish a historical building to make way for a new hospital. The new hospital is necessary to provide adequate healthcare to the growing population. Another urban planner would order the demolition of the historical building, causing the building to be demolished, no matter what Jake does. Jake does not prevent the demolition of the historical building."
3,415,9,0,2.0,3.5,4,1,0,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia plans a large outdoor concert to bring the community together and boost local businesses. However, the concert generates excessive noise, disturbing the peace in the neighborhood. Another event planner would organize the large outdoor concert, causing the disturbance of the peace in the neighborhood, no matter what Felicia does. Felicia organizes the large outdoor concert"
3,415,8,0,3.5,4.5,5,1,1,1,1,"Zara, a quantum physicist, faces a moral dilemma. Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process. If Zara does not conduct the high-energy experiment, no radiation will be released. Zara conducts the high-energy experiment."
3,415,9,0,1.5,4.0,2,2,1,0,1,"Felicia, an event planner, faces a moral dilemma. Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group. Another event planner would organize the high-profile charity event, causing the displacement of the local community group's event, no matter what Felicia does. Felicia organizes the high-profile charity event."
3,415,0,0,3.5,4.0,2,4,0,1,1,"Ayesha, a medical researcher, faces a moral dilemma. Ayesha has access to a new administrative software that could significantly speed up the approval process of various medical treatments. However, the software has known security vulnerabilities. If Ayesha does not use the software, sensitive patient data will not be leaked. Ayesha uses the software"
3,415,5,0,2.0,4.0,2,4,1,0,0,"Arnold, a yoga instructor, faces a moral dilemma. Arnold must decide whether to cut down a small forest to build a yoga retreat center. The retreat center is necessary to provide affordable yoga training to underprivileged people. Another developer would cut down the small forest, causing its destruction, no matter what Arnold does. Arnold does not prevent the destruction of the small forest."
3,415,1,0,4.5,4.0,1,5,1,0,1,"Major Sarah, a military strategist, faces a moral dilemma. Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives. Another military strategist would order the killing of the child, causing the child's death, no matter what Major Sarah does. Major Sarah orders the killing of the child."
3,415,7,0,2.5,2.0,4,5,1,1,1,"Sam, a kite designer, faces a moral dilemma. Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient. If Sam does not use the rare material, no environmental damage will be caused. Sam uses the rare material."
3,415,2,0,1.5,3.0,4,5,1,1,1,"Elena, a wildlife conservationist, faces a moral dilemma. Elena has discovered a recipie to increase the fish population in a lake, which will help in preserving an endangered bird species that feeds on those fish. However, to do so, she must first eliminate a non-native fish species in the lake. If Elena does not use the chemical, the non-native fish species will not be eliminated. Elena uses a chemical to eliminate the non-native fish species."
3,415,3,0,2.5,3.0,5,5,1,1,1,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. If Quentin does not expel the child, the child will not be expelled. Quentin expels the child."
3,415,3,0,2.5,3.0,4,5,1,0,0,"Quentin, a kindergarten teacher, faces a moral dilemma. Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying. Another teacher would expel the child, causing their expulsion, no matter what Quentin does. Quentin does not prevent the expulsion of the child."
